1759,9,Journal of Business Ethics Education,Ethics in The High Street: A Challenge for Professionals,2007,4,1,115-117,115,117,http://search.proquest.com/docview/885916476?accountid=14549$\backslash$nhttp://hl5yy6xn2p.search.serialssolutions.com/?genre=article{\&}sid=ProQ:{\&}atitle=Ethics+in+The+High+Street:+A+Challenge+for+Professionals{\&}title=Journal+of+Business+Ethics+Education{\&}issn=16495195{\&}d,ann lewis royal pharmaceutical society britain began talk interdisciplinary ethics forum school glasgow scotland highlighting professional domains pharmacists work,"Lewis, Ann",,,,,,,,,,,,,,,,,
1760,9,Journal of Business Ethics Education,Ethics and the Entrepreneur _ Ó Combining Values and Business,2007,4,1,117-118,117,118,http://0-search.proquest.com.wizard.umd.umich.edu/docview/885917649?accountid=14578,speech interdisciplinary ethics forum school glasgow scotland david gordon chief executive windsave commenced arguing business environment challenges business ethics credentials highlighted corporatesocialresponsibility ethics investment movements case gordon perspective ethics leadership characterised personal integrity company resources contended fellow employees customers service providers treated dignity argued ethics leadership recognising employees skills placing unable cope responsibilities temptations ethics challenge entrepreneurship firstly business secondly idea brought fruition,"Gordon, David",,,,,,,,,,,,,,,,,
1761,9,Journal of Business Ethics Education,Ethical Issues for a Health Care Regulator: Why Good Governance Matters,2007,4,1,119-121,119,121,http://search.proquest.com/docview/885917663?accountid=14549$\backslash$nhttp://hl5yy6xn2p.search.serialssolutions.com/?genre=article{\&}sid=ProQ:{\&}atitle=Ethical+Issues+for+a+Health+Care+Regulator:+Why+Good+Governance+Matters{\&}title=Journal+of+Business+Ethics+Education{\&},speech delivered sarah thewlis chief executive registrar nursing midwifery council interdisciplinary ethics forum school glasgow revolved theme trust question organisation trusted role governance establishing trust nursing midwifery council regulatory body establishing maintaining fitness practice coming onto register sarah argued nursing midwifery council experiencing pressures sources firstly pressures medical professional case shipman alder hey bristol contended source pressure emergence broader governance discourse example nolan enron regulation task force cuts professional boundaries,"Thewlis, Sarah",,,,,,,,,,,,,,,,,
1763,9,Journal of Business Ethics Education,"Professional Anxiety, Deliberative Democracy and Ethics Education",2007,4,1,127-134,127,134,"http://search.proquest.com/docview/885916571?accountid=14549$\backslash$nhttp://hl5yy6xn2p.search.serialssolutions.com/?genre=article{\&}sid=ProQ:{\&}atitle=Professional+Anxiety,+Deliberative+Democracy+and+Ethics+Education{\&}title=Journal+of+Business+Ethics+Education{\&}issn=1",leadership disparate powerful professional group get ethics challenges unsurprisingly encounter recurring themes crisis public confidence malaise challenge complexities represent continued legitimacy professions programmes action response challenges professional bodies process program action motivations articulated programmes restore trust types response apparent firstly aspirational secondly educational professional bodies professional trade associations protection furtherance interests members foster culture club undermine legitimacy professional bodies public trust,"McPhail, Ken",,,,,,,,,,,,,,,,,
1764,9,Journal of Business Ethics Education,Evidence-Based Administration in the Teaching of Business Ethics,2008,5,,35-57,35,57,http://search.proquest.com/docview/886544797?accountid=14549$\backslash$nhttp://hl5yy6xn2p.search.serialssolutions.com/?genre=article{\&}sid=ProQ:{\&}atitle=Evidence-Based+Administration+in+the+Teaching+of+Business+Ethics{\&}title=Journal+of+Business+Ethics+Education{\&}issn=16,literature recognised role teaching business ethics student earning business administration degrees hard methodology teaching topic management tool evidence administration business ethics management tool practical vision student motivates favours development facets education publication,del Junco,Julio Garc{\'{i}}a,de Perea,Juan Garc{\'{i}}a {\'{A}}lvarez,,,,,,,,,,,,,,
1765,9,Journal of Business Ethics Education,Integrating Instruction in Ethical Reasoning into Undergraduate Business Courses,2008,5,,""5-34"""5-34"""",5,34,http://search.proquest.com/docview/886553103?accountid=14549$\backslash$nhttp://hl5yy6xn2p.search.serialssolutions.com/?genre=article{\&}sid=ProQ:{\&}atitle=Integrating+Instruction+in+Ethical+Reasoning+into+Undergraduate+Business+Courses{\&}title=Journal+of+Business+Ethics+E,class teaching practices moral reasoning undergraduate student business foundational course semesters midwestern school development teaching material properly sequenced undergraduate business course student moral reasoning revised defining test dit faculty members specialists business ethics student moral reasoning nonethics business course time invested case moral decision grade incentives student ethics decision framework required publication,"Wilhelm, William J",,,,,,,,,,,,,,,,,
1766,9,Journal of Business Ethics Education,Business Ethics Education in China's MBA Curriculum,2008,5,,261-266,261,266,http://search.proquest.com/docview/885918345?accountid=14549$\backslash$nhttp://hl5yy6xn2p.search.serialssolutions.com/?genre=article{\&}sid=ProQ:{\&}atitle=Business+Ethics+Education+in+China's+MBA+Curriculum1{\&}title=Journal+of+Business+Ethics+Education{\&}issn=16495195{\&}date=,days december national symposium mba business ethics education shanghai jiao tong school conference kind century symposium kindly businessschool country attended scholars institutions half participants vigorously array subjects objectives substance business ethics education teaching practices problem future development china business ethics education angles ideas exchanged conference understanding practices angles necessity business ethics education objectives business ethics education contents business ethics education textbooks teaching business ethics promoting business ethics education,"Zucheng, Zhou",,,,,,,,,,,,,,,,,
1767,9,Journal of Business Ethics Education,The Status of Ethics Courses in the Business School Curriculum,2008,5,,267-270,267,270,http://search.proquest.com/docview/885918356?accountid=14549$\backslash$nhttp://hl5yy6xn2p.search.serialssolutions.com/?genre=article{\&}sid=ProQ:{\&}atitle=The+Status+of+Ethics+Courses+in+the+Business+School+Curriculum4{\&}title=Journal+of+Business+Ethics+Education{\&}issn=164,developmental stage china market economy experience borrowing western ideas emerging problem chinese business ethics community ethics course businessschool business scandals constantly infringements employees legal rights poor product quality deceptive advertisements rampant environmental degradation hostile competitive behaviour forth knowledge base social experiences mba student guanghua school management peking school strive student ability pinpoint ethics corporate management management disciplines business ethics susceptible hollow impractical teaching school feels urgent communication international colleagues case teaching problem school intensify academic exchange,"Xinchao, Wang",,,,,,,,,,,,,,,,,
1768,9,Journal of Business Ethics Education,Balancing the Humanistic and Scientific Sides of Business Ethics Education,2008,5,,271-274,271,274,http://search.proquest.com/docview/885919795?accountid=14549$\backslash$nhttp://hl5yy6xn2p.search.serialssolutions.com/?genre=article{\&}sid=ProQ:{\&}atitle=Balancing+the+Humanistic+and+Scientific+Sides+of+Business+Ethics+Education5{\&}title=Journal+of+Business+Ethics+Educat,business ethics inquiry ethics moral involve categories principles values morality theories normative ethics practical philosophy kind inquiry historically categorized humanities hand business ethics inquiry ethics moral corporate relationships activity business ethics humanities blind business ethics science superficial success business ethics education balance connection say business ethics scientific topic strongest humanistic undertone humanistic topic strongest scientific undertone mba curriculum balancing connecting science humanities inherent discipline solid business ethics management education,"Xinwen, Wu",,,,,,,,,,,,,,,,,
1769,9,Journal of Business Ethics Education,Quality Control for MBA Business Ethics Teaching in China6,2008,5,,275-278,275,278,http://search.proquest.com/docview/885916781?accountid=14549$\backslash$nhttp://hl5yy6xn2p.search.serialssolutions.com/?genre=article{\&}sid=ProQ:{\&}atitle=Quality+Control+for+MBA+Business+Ethics+Teaching+in+China6{\&}title=Journal+of+Business+Ethics+Education{\&}issn=16495195,school management xiamen school began mba business ethics course time school determinants teaching quality mba business ethics course course objectives topic teaching instructor teaching goals mba business ethics teaching material bearing student understanding achievement teaching objectives teaching business ethics reflecting objectives material handle business ethics teaching instructor versed ethics theories general management principles class teaching techniques possess knowledge technique experience conduct debates moderate performance,"Dayou, Zhang",,,,,,,,,,,,,,,,,
