Disc,journal,title,year,vol,num,pages,PageFrom,PageTp,url,abstract,Author,A1Delim,A2Delim,A3Delim,A4Delim,A5Delim,A6Delim,A7Delim,A8Delim,A9Delim,Auth1,Auth2,Auth3,Auth4,Auth5,Auth6,Auth7,Auth8,Auth9,PgDelim,PgFrom,PgTo,
14,Business and Professional Communication Quarterly ,Task Design and Interaction in Collaborative Writing: The Students' Story ,2014,77,2,150--168,,,http://bcq.sagepub.com/cgi/content/abstract/77/2/150,"This article investigates student behaviour on collaborative assignments, looking at the relationship between task type and interaction, and considers the implications for task design. Students reported on interactions in a year-long workplace-focussed group communication project, comparing these with interactions on other academy-based group assignments. Differences were seen in the amount of brainstorming, the criteria for dividing up work, the intensity of editing, and how conflict was managed. Contributing factors to these differences included the presence or absence of a creative element, the instrumental nature of the task, and the need for a collective approach inherent in the task design. ","Bremner, Stephen; Peirson-Smith, Anne; Jones, Rodney; Bhatia, Vijay",17,38,53,-9,#N/A,#N/A,#N/A,#N/A,#N/A,"Bremner, Stephen","Peirson-Smith, Anne","Jones, Rodney","Bhatia, Vijay",-x-,-x-,-x-,-x-,-x-,4,150,168,
14,Business and Professional Communication Quarterly ,Using Oral Exams to Assess Communication Skills in Business Courses,2014,77,3,266--280,,,http://bcq.sagepub.com/cgi/content/abstract/77/3/266,"Business, like many other fields in higher education, continues to rely largely on conventional testing methods for assessing student learning. In the current article, another evaluation approach‰ÛÓthe oral exam‰ÛÓis examined as a means for building and evaluating the professional communication and oral dialogue skills needed and utilized by business graduates. Prior studies of oral exams in higher education are reviewed, along with the empirical findings from an exploratory investigation of an oral exam in an undergraduate human resource course. Implications for future research and the use of oral exams in business education are also presented. ","Burke-Smalley, Lisa A",-9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"Burke-Smalley, Lisa A",-x-,-x-,-x-,-x-,-x-,-x-,-x-,-x-,4,266,280,
14,Business and Professional Communication Quarterly ,Communicative Needs in the Workplace and Curriculum Development of Business English Courses in Hong Kong,2014,77,4,376--408,,,http://bcq.sagepub.com/cgi/content/abstract/77/4/376,"The pressing need to bridge the gap between workplace communicative needs and curriculum development of business English courses has been documented in the literature. Through a questionnaire survey of 215 working adults, this study examines (a) the spoken and written needs of professionals in the local Hong Kong workplace, (b) the challenges they meet, (c) what they perceive as the most difficult spoken and written communication means, and (d) professionals' concerns about the course content to make such courses effective. This article provides insights into what constitutes an effective business English course and facilitates the teaching and learning of business English. ","Chan, Mable",-9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"Chan, Mable",-x-,-x-,-x-,-x-,-x-,-x-,-x-,-x-,4,376,408,
14,Business and Professional Communication Quarterly ,Expanding Omani Learners' Horizons Through Project-Based Learning: A Case Study ,2014,77,2,183--203,,,http://bcq.sagepub.com/cgi/content/abstract/77/2/183,"As a relatively innovative teaching/learning approach in the Arabian Gulf region, in general, and in Oman, in particular, project-based learning requires progressive amendments and adaptations to the national culture of the learner. This article offers analysis of the current state of the approach in the local educational environment. Furthermore, it introduces the challenges of applying this unconventional type of instruction to Omani learners together with their response to the new learning conditions and philosophy. It also offers ideas on adaptations and implementation of project-based learning within the Arabian Gulf undergraduate student community. ","Dauletova, Victoria",-9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"Dauletova, Victoria",-x-,-x-,-x-,-x-,-x-,-x-,-x-,-x-,4,183,203,
14,Business and Professional Communication Quarterly ,Navigating Change: Employee Communication in Times of Instability ,2014,77,4,443--452,,,http://bcq.sagepub.com/cgi/content/abstract/77/4/443,"Employees often perceive periods of change‰ÛÓno matter how warranted or beneficial‰ÛÓas crises, exhibiting both cognitive and emotional reactions including feelings of insecurity and uncertainty, even fear, chaos, stress, betrayal, grief, and anger. Management must have a clear strategy for communicating with employees through change, as employee expectations for open and honest communication are increased in times of shift and uncertainty. Open, honest, and regular communication is essential to keeping employees motivated and productive. Benefits of effective communication in times of change include higher employee satisfaction and engagement, lower turnover, and stronger long-term commitment. Solid internal relationships also strengthen ethics-related outcomes such as fraud reduction and reputation management. ","DuFrene, Debbie D; Lehman, Carol M",18,-9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"DuFrene, Debbie D","Lehman, Carol M",-x-,-x-,-x-,-x-,-x-,-x-,-x-,4,443,452,
14,Business and Professional Communication Quarterly ,Termination Documentation,2014,77,3,297--311,,,http://bcq.sagepub.com/cgi/content/abstract/77/3/297,"In this study, we examined 11 workplaces to determine how they handle termination documentation, an empirically unexplored area in technical communication and rhetoric. We found that the use of termination documentation is context dependent while following a basic pattern of infraction, investigation, intervention, and termination. Furthermore, the primary audience of the documentation is typically legal and regulatory bodies, not the employee. We also make observations about genre, collaboration, and authorship in these documents. ","Duncan, Mike; Hill, Jillian",13,-9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"Duncan, Mike","Hill, Jillian",-x-,-x-,-x-,-x-,-x-,-x-,-x-,4,297,311,
14,Business and Professional Communication Quarterly ,Multitasking With Smartphones in the College Classroom,2014,77,1,89--95,,,http://bcq.sagepub.com/cgi/content/abstract/77/1/89,"Although the concept of multitasking itself is under debate, smartphones do enable users to divert attention from the task at hand to nongermane matters. As smartphone use becomes pervasive, extending into our classrooms, educators are concerned that they are becoming a major distraction. Does multitasking with smartphones impede learning? Can they be used to enhance learning instead? This article reviews current literature, provides suggestions for further investigation, and proposes an approach to incorporate smartphone multitasking in the classroom to enhance learning. ","Grinols, Anne Bradstreet; Rajesh, Rishi",25,-9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"Grinols, Anne Bradstreet","Rajesh, Rishi",-x-,-x-,-x-,-x-,-x-,-x-,-x-,3,89,95,
14,Business and Professional Communication Quarterly ,Negotiating Diversity: Fostering Collaborative Interpretations of Case Studies ,2014,77,2,169--182,,,http://bcq.sagepub.com/cgi/content/abstract/77/2/169,"The intercultural divides in values, perceptions, and interpretations of concepts have been studied extensively by international business and intercultural communication scholars. Consequentially, much effort in university classrooms is spent on focusing on the differences between groups and on finding ways to ‰ÛÏmanage‰Ûù cultural diversity. What is often missed is the common ground among cultural groups and the differences within what are presumed to be homogenous groups of students. To negotiate this complexity of diversity, we describe an initiative to foster collaborative student-led analyses of a case study to open up meaningful discussions around diversity. ","Guo, Shujie; Cockburn-Wootten, Cheryl; Munshi, Debashish",12,38,-9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"Guo, Shujie","Cockburn-Wootten, Cheryl","Munshi, Debashish",-x-,-x-,-x-,-x-,-x-,-x-,4,169,182,
14,Business and Professional Communication Quarterly ,Crossing Public-Private and Personal-Professional Boundaries: How Changes in Technology May Affect CEOs' Communication ,2014,77,1,7--30,,,http://bcq.sagepub.com/cgi/content/abstract/77/1/7,"When Chiquita Brands considered relocating its corporate headquarters, competing cities started Twitter campaigns to influence the decision by communicating directly with the chief executive officer. As he used the new microblogging channel, some of his previously private communication became public, some personal communication became professional, and some professional communication became personal. The case shows how social media can significantly affect chief executive officers' communication by encouraging boundary crossing. Understanding the connections between the private versus public and personal versus professional rhetorical categories will help business communicators make wise choices as technology continues to introduce new social media and other channel options. ","Jameson, Daphne A",-9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"Jameson, Daphne A",-x-,-x-,-x-,-x-,-x-,-x-,-x-,-x-,2,7,30,
14,Business and Professional Communication Quarterly ,"Social Media‰ÛÓA Virtual Pandora's Box: Prevalence, Possible Legal Liabilities, and Policies ",2014,77,1,96--113,,,http://bcq.sagepub.com/cgi/content/abstract/77/1/96,"With the increase in the use of mobile devices in the workplace, both employer supplied and personally owned, and the major role social media has begun to play in today's world, businesses face many new challenges with their employees. Social media may be seen by some employers as a virtual Pandora's Box. Though it may seem to hold bountiful riches, employee posts can unleash a firestorm of unforeseen challenges and consequences ranging from financial, to legal, to ethical. In looking at business use of social media, this article will discuss the prevalence of social media use, possible legal liabilities thereof, and policies to consider. ","Jennings, Susan Evans; Blount, Justin R; Weatherly, M Gail",22,40,-9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"Jennings, Susan Evans","Blount, Justin R","Weatherly, M Gail",-x-,-x-,-x-,-x-,-x-,-x-,3,96,113,
14,Business and Professional Communication Quarterly ,Text(ing) in Context: The Future of Workplace Communication in the United States ,2014,77,1,65--88,,,http://bcq.sagepub.com/cgi/content/abstract/77/1/65,"Following Rogers's theory of the diffusion of innovations, the author questions whether youth entering the workforce will act as change agents to evolve primary business communication channels from email to text-messaging. Expanding on research performed in 2009, the author investigates three communication scenarios: scheduling meetings, exchanging information in the workplace, and keeping in contact with family and friends. Follow-up research also gathers information about communication hardware trends. The author concludes that change agents and early adopters already in the company, not new hires, will effect a change in communication media that will involve new technology such as smartphones. ","Kiddie, Thomas J",-9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"Kiddie, Thomas J",-x-,-x-,-x-,-x-,-x-,-x-,-x-,-x-,3,65,88,
14,Business and Professional Communication Quarterly ,Teaching Teamwork Through Coteaching in the Business Classroom,2014,77,2,204--216,,,http://bcq.sagepub.com/cgi/content/abstract/77/2/204,"Business educators recognize the importance of developing teamwork as an employability skill. However, current methods used to teach teamwork have been met with mixed results from both students and educators. This article integrates research on the importance of teamwork, team development processes, and coteaching through examining a case study wherein coteaching was used as a means of conveying teamwork concepts to students. Coteaching is an alternate approach to teaching teamwork skills. In this case, the core competencies of shared values, complementary expertise, and the willingness to experiment were critical to forming and developing a functional teaching partnership. ","Kliegl, Julie A; Weaver, Kari D",16,-9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"Kliegl, Julie A","Weaver, Kari D",-x-,-x-,-x-,-x-,-x-,-x-,-x-,4,204,216,
